team_id,event_id,tie_breaker,combined_score,season
82117,47324,15451327,19,155
91887,47324,15451329,18,155
91385,44685,11981419,46,154
82115,47324,15451331,17,155
87993,47324,15451333,14,155
77509,47324,15451335,13,155
95291,44763,15843949,323,154
95091,46668,15843423,418,154
122755,45341,14045457,80,154
59726,50383,24330841,82,173
1426,45570,12736669,349,154
58671,50383,24330845,26,173
125408,46668,15843465,160,154
132573,45451,15830869,99,155
70644,45955,14486749,82,155
58492,45596,15441287,450,154
93561,45795,12984297,120,154
99392,46125,14479341,150,154
96007,45451,15830873,84,155
111499,45570,12736671,300,154
119538,45451,15830881,64,155
59727,50383,24330847,10,173
114143,50402,24314783,17,174
74588,50182,24652899,56,173
66697,47324,15451351,6,155
85387,46907,15049553,180,154
129128,44742,13199695,60,154
108798,45907,15482017,120,154
129310,47074,15932897,45,155
135453,47721,16540453,160,154
94339,46186,12968661,220,154
64107,47453,15914715,108,155
107465,45569,15062149,280,154
102409,46983,16369459,221,154
107230,45258,18323337,710,154
130467,45143,12163527,19,155
130704,44656,16507959,53,155
107207,44883,14039747,180,154
73432,45098,11978821,40,154
73431,45098,11978825,20,154
64124,47341,16023347,74,155
84095,46950,16305003,160,154
87992,45455,22424423,37,155
95808,46824,16305365,300,154
148660,50402,24314791,9,174
130702,47042,13780697,53,155
71480,45258,18323359,563,154
129126,44742,13199697,60,154
127937,46332,16302339,140,154
134185,45514,16304751,120,154
130476,45995,14534451,83,155
53419,46502,14649233,280,154
66733,45799,11993749,82,154
130594,47111,13158531,270,154
81705,50763,24301119,82,174
129015,45477,12058059,4,155
130705,45143,12163529,17,155
140102,50545,27040849,974,174
63804,46919,15914821,120,154
134090,46950,16305005,160,154
129012,47074,15932909,26,155
115676,50446,26856111,86,174
122798,45434,17403657,451,154
140004,48996,26247073,221,173
128676,45907,15482015,140,154
131323,48588,25731809,254,173
130469,45143,12163523,25,155
66698,47324,15451337,13,155
108811,45880,14537595,310,154
128662,45487,14046337,280,154
124273,45258,18323361,562,154
114942,46451,13752695,322,154
128663,45487,14046335,300,154
131769,44894,12311683,45,155
130483,45995,14534481,52,155
143744,47763,27609077,114,173
103974,50446,26856129,34,174
132698,46217,12741557,170,154
110804,44901,15953405,160,154
129929,45581,15456979,140,154
109512,45434,17403931,230,154
129478,45739,11993637,34,155
122080,44620,16439541,200,154
115833,50445,24329687,25,174
66992,46451,13752705,240,154
133284,47129,13753653,53,155
135228,50445,24329689,31,174
15097,44620,16439547,200,154
85169,45714,15131453,694,154
130904,46179,14538227,240,154
119951,46867,15911643,240,154
130472,45143,12163543,12,155
114284,47324,15451341,11,155
129268,45477,12058049,20,155
66967,46147,12964757,150,154
129013,47074,15932921,18,155
100373,45581,15456999,80,154
129482,44894,12311695,30,155
136875,50399,25330971,43,174
95035,45356,11979401,120,154
56889,44620,16439555,170,154
130701,47042,13780701,44,155
107149,45413,15061843,482,154
83798,46180,14609057,261,154
108484,46708,14089715,380,154
97664,46487,15441011,140,154
90947,47324,15451343,10,155
99490,44902,16305019,621,154
61406,46147,12964753,180,154
148125,49488,26176885,42,174
107464,45262,11976115,100,154
90948,47324,15451345,10,155
64719,46487,15441013,140,154
129132,45686,11973363,100,154
83011,46161,13759713,140,154
101236,46080,12836215,150,154
97118,44902,16305027,497,154
78652,45686,11973377,20,154
129016,45792,14031173,26,155
116048,47324,15451347,10,155
72009,45995,14534467,65,155
132601,47109,13768199,300,154
96261,46502,14649263,180,154
36037,45260,13760777,240,154
128946,48907,25294363,123,174
57833,45744,11969193,240,154
118232,50515,29093385,337,174
114022,46502,14649293,120,154
5976,44620,16439465,375,154
84974,47324,15451349,9,155
110360,50905,27671583,192,173
50534,45531,13743547,140,154
130868,47103,15457127,141,154
128945,48907,25294375,57,174
64291,46274,14088439,200,154
102301,45466,15482617,379,154
139137,50404,24320163,24,173
130590,47111,13158545,190,154
121896,44902,16305029,490,154
132716,46502,14649217,362,154
137646,47103,15457143,100,154
130470,45143,12163545,11,155
99928,47103,15457147,80,154
50635,47103,15457157,43,154
135490,47103,15457159,20,154
137975,47103,15457163,0,154
109291,47413,15435899,17,155
23647,45744,11969225,130,154
128675,45907,15482013,140,154
37033,45744,11969219,140,154
124184,46502,14649221,360,154
148337,50670,25264283,21,174
127938,45907,15482023,80,154
128674,45907,15482027,60,154
94881,45771,14087557,519,154
63713,47111,13158519,380,154
146189,50446,26856133,20,174
57436,44902,16305033,481,154
73801,45242,13739263,350,154
47897,45622,12502273,470,154
149390,50399,25330985,10,174
137400,50399,25330993,9,174
131439,47402,15919489,19,155
123766,46611,13174483,200,154
107765,44918,11965639,43,155
79831,45830,16293377,78,155
87840,45450,14028833,38,155
80832,45953,14337597,15,155
146965,51043,24321457,18,173
74980,47089,15452685,411,154
108104,47458,15457619,530,154
96025,45620,12139263,73,155
65026,48312,26201069,220,173
110061,45248,12538877,382,154
115623,50799,26846489,18,174
123423,45331,16300107,86,155
124342,46797,14469879,208,155
84102,45831,16302993,140,155
105728,45258,18323351,581,154
139727,49999,27901451,94,173
98403,46049,15114691,150,155
89274,44620,16439449,446,154
63706,50015,25741933,144,173
130629,44827,13719391,34,155
83284,47040,15097185,96,155
112527,45459,20976755,100,155
104716,45434,17403665,424,154
87917,44935,15115663,180,154
88950,45684,15000761,103,155
133688,45130,15838305,280,154
95876,47244,16377451,300,154
99178,45170,11949229,0,155
38923,47243,16377349,340,154
130318,44941,15451921,240,154
83750,45326,14530661,270,154
112606,45019,12830275,290,154
150036,49999,27901461,68,173
103067,50015,25741945,100,173
97569,47440,15453109,42,155
123704,44652,16507841,138,155
105050,51029,25278155,18,174
57127,45729,12286623,109,154
83839,47440,15453123,35,155
117167,45328,13756999,42,155
130955,44941,15451917,300,154
116233,46249,15438427,96,155
90617,44918,11965635,46,155
98404,46049,15114697,101,155
105049,51029,25278157,18,174
72121,47040,15097219,72,155
71626,44977,11978741,23,154
76812,46113,15120997,60,155
100927,46113,15120999,42,155
116070,47065,13490263,181,154
130777,45388,11981459,16,155
124797,44827,13719463,4,155
130788,45388,11981467,12,155
105047,51029,25278159,18,174
130002,45172,13422835,20,155
123422,45331,16300127,68,155
130325,44941,15451937,160,154
89677,51029,25278161,18,174
76830,47440,15453151,11,155
130190,44785,12953475,6,155
124554,46904,13747403,361,154
116330,51029,25278163,18,174
123758,47040,15097211,77,155
147664,51029,25278165,18,174
64331,47089,15452697,370,154
89680,51029,25278167,18,174
99721,45019,12830277,280,154
130786,47129,13753665,24,155
100585,46249,15438429,95,155
96679,47089,15452701,340,154
100929,46113,15120993,63,155
116332,51029,25278169,0,174
72949,46049,15114719,43,155
107865,45684,15000771,42,155
131043,44652,16507861,95,155
116331,51029,25278175,0,174
101805,45684,15000775,38,155
131141,46023,12495789,25,155
130781,45459,20977331,53,155
83863,47089,15452699,340,154
23302,48312,26201097,98,173
91390,45953,14337577,30,155
130790,45996,14534291,17,155
130812,45842,13457925,38,155
130758,45143,12163525,25,155
99440,45343,15933037,61,155
110872,47089,15452709,320,154
107567,50015,25741947,96,173
93424,45684,15000779,21,155
130778,47129,13753679,12,155
72713,47010,14089837,120,154
130322,44934,14517863,190,154
124758,45842,13457921,49,155
137717,47402,15919487,31,155
130165,45730,12984001,60,154
114093,45684,15000781,17,155
68133,47040,15097243,55,155
72514,47010,14089855,80,154
63782,51018,25280801,47,173
130792,44652,16507897,31,155
109925,46116,14537041,22,155
125660,45019,12830285,200,154
130757,45388,11981457,18,155
83405,45172,13422807,57,155
60016,47089,15452741,240,154
82201,45732,15099759,260,154
22900,44941,15451939,160,154
99168,45172,13422825,28,155
99437,45790,13456837,35,155
120627,46116,14537043,19,155
131066,47042,13780707,17,155
130321,44934,14517881,120,154
112925,44613,12053531,100,154
130320,44931,12740515,40,154
66264,47089,15452757,200,154
130759,44652,16507899,29,155
7993,45731,14086095,160,154
66720,45656,11950037,17,155
7601,45731,14086081,260,154
134861,47458,15457633,120,154
134862,47458,15457637,80,154
91233,47546,15483339,360,156
130018,45171,12255899,21,155
123365,45903,12973281,7,155
90567,47546,15483341,270,156
130323,44977,11978709,90,154
128889,47546,15483343,200,156
123961,45172,13422839,16,155
137392,47546,15483345,52,156
132522,45130,15838345,130,154
87185,45848,12165951,46,155
71922,46712,14573481,376,154
129292,44842,13675943,160,154
131135,45451,15830877,67,155
137955,47403,15919499,9,155
131606,45267,13467285,82,155
116921,50510,24331481,113,173
91809,45516,16360945,54,155
137740,50510,24331487,90,173
133020,47056,16368815,159,155
116133,45459,20976461,159,155
131821,46017,15100481,260,154
107965,45434,17403709,341,154
130591,47132,14633999,263,154
110920,46573,16366655,427,154
137247,46720,15483777,150,154
130641,46573,16366673,330,154
70642,46056,14587467,57,155
50593,45413,15061855,450,154
90336,46017,15100491,194,154
71529,47111,13158521,340,154
130592,47111,13158563,140,154
117089,44684,13178445,60,155
70640,45691,12160887,27,155
98951,45975,15901525,450,154
149926,51124,29265043,291,173
107512,46720,15483787,120,154
137984,46720,15483789,103,154
44413,50110,29093195,436,173
62517,45434,17403789,287,154
123046,45975,15901555,320,154
128962,46733,14529587,165,155
84126,46826,15835749,47,155
147748,50515,29093367,516,174
65250,45039,16293929,260,154
65538,47056,16368819,119,155
74146,45039,16293941,180,154
17044,46573,16366667,340,154
95350,46442,14486691,170,154
90212,50515,29093381,386,174
53967,46442,14486679,200,154
149944,51124,29265055,108,173
97317,45459,20976713,104,155
123606,45039,16293949,150,154
131880,45787,13753909,43,155
134860,45516,16360979,40,155
133881,47907,27972487,60,173
103261,45957,12260231,140,154
97491,45787,13753915,30,155
131883,45787,13753919,27,155
131983,45787,13753921,14,155
116132,45787,13753923,12,155
131879,45787,13753925,11,155
109144,46720,15483797,60,154
70643,45955,14486765,39,155
82109,45819,14538729,160,154
123605,45039,16293973,100,154
62516,46188,12164285,170,154
134843,45517,16361697,52,155
72368,46574,16240623,280,154
27289,46573,16366671,340,154
56870,46034,14537523,20,155
56856,46034,14537525,19,155
50420,46034,14537529,11,155
76902,50212,25739025,216,174
139519,47907,27972489,59,173
123550,45957,12260243,120,154
67474,45975,15901589,240,154
137954,47403,15919497,22,155
87645,46421,12165745,60,154
81916,45843,12164399,100,154
77629,45890,15841537,220,154
134841,45517,16361703,42,155
97896,46314,13722767,32,155
102395,46056,14587463,109,155
70425,46034,14537503,80,155
97895,46314,13722773,31,155
76878,50544,26302459,125,174
97898,46314,13722777,30,155
131471,46056,14587469,55,155
64909,46573,16366687,261,154
94164,45434,17403911,240,154
121854,46314,13722785,23,155
98428,46314,13722787,23,155
96929,46826,15835753,39,155
91811,46314,13722791,22,155
98427,46314,13722793,20,155
97897,46314,13722795,17,155
134741,46314,13722797,16,155
121852,46314,13722799,11,155
134848,46314,13722801,9,155
64815,46186,12968673,181,154
97899,45516,16360983,39,155
23650,46186,12968685,150,154
115122,46110,14537571,180,154
108504,46056,14587473,48,155
18652,46720,15483799,40,154
94165,46421,12165727,100,154
83188,47056,16368829,65,155
50119,46280,12152825,60,154
131330,46186,12968687,150,154
77139,44690,12057453,130,154
123357,44690,12057459,60,154
106259,47545,15483421,100,154
116577,45691,12160889,25,155
47896,46186,12968653,240,154
101779,46183,14527119,120,154
82281,45434,17403955,220,154
62733,46188,12164295,120,154
91810,46314,13722771,32,155
134957,45517,16361705,42,155
90881,45975,15901601,210,154
123957,46183,14527129,100,154
70423,47056,16368851,29,155
82284,46183,14527103,262,154
125887,45531,13743531,210,154
85250,46421,12165733,80,154
83874,46637,15911387,62,155
126796,46421,12165739,80,154
136323,45517,16361711,32,155
107112,46421,12165743,60,154
76856,45459,20976959,80,155
49853,45877,15482097,240,154
130471,46183,14527131,100,154
94219,45957,12260219,210,154
105035,44684,13178457,38,155
50895,46574,16240621,320,154
114972,46110,14537547,260,154
108631,45459,20976985,77,155
128305,45877,15482115,160,154
71986,45190,15051229,140,154
74186,46280,12152835,20,154
132612,45975,15901629,160,154
109898,46826,15835737,107,155
132803,45459,20977177,65,155
113516,46062,15038589,221,154
112706,45258,18323341,672,154
89678,51029,25278179,0,174
135109,45459,20977557,34,155
72756,45654,14151817,52,155
129985,45083,14607511,150,154
64365,46551,12155099,100,154
133855,47016,15911967,380,154
96927,45434,17403673,410,154
130343,45368,14588495,170,154
77742,47452,15061373,203,154
104843,45654,14151821,48,155
135107,46059,14519453,46,155
113458,47382,14144775,192,154
119429,46551,12155121,20,154
119408,46062,15038591,180,154
21820,46551,12155125,0,154
25903,46573,16366683,278,154
24604,45368,14588481,230,154
114846,47452,15061383,180,154
113997,45675,14394827,38,155
77661,51029,25278181,0,174
86037,45455,22423715,127,155
145681,49207,26848789,110,173
76691,46154,12782123,160,154
81062,45614,14501517,200,154
98355,45879,13472087,210,154
141146,48408,27643221,536,173
50126,45113,12969521,143,154
125280,44901,15953323,370,154
77271,45083,14607509,180,154
111812,45614,14501533,130,154
63118,46983,16369433,615,154
75579,46421,12165753,40,154
122343,45073,15058125,35,155
135071,45675,14394835,23,155
74924,45083,14607521,120,154
62806,44760,15914543,27,155
196,46254,13173463,180,154
94628,45083,14607527,100,154
131257,45083,14607529,80,154
83521,45083,14607531,72,154
130236,45083,14607533,40,154
101545,45083,14607537,20,154
135110,45619,12200749,17,155
73052,45455,22423791,96,155
206,47029,15844253,334,154
39136,45569,15062135,320,154
149700,49473,27643545,84,174
119409,46062,15038605,130,154
99656,45077,12289171,100,154
71970,45675,14394837,16,155
131232,45113,12969523,142,154
130349,45368,14588489,210,154
99202,44901,15953343,321,154
83382,45455,22423809,93,155
28897,46062,15038575,364,154
71133,45073,15058109,53,155
122721,48476,29705687,1139,174
135216,45265,15113795,200,154
113052,45549,15051579,60,154
109195,45831,16303113,52,155
119430,46062,15038607,130,154
111416,45614,14501513,230,154
39133,46323,15413607,140,154
89015,50544,26302477,33,174
181,46303,12839441,242,154
112380,45368,14588507,140,154
49040,46169,12847465,123,154
49972,46062,15038585,230,154
117455,45096,13161335,141,154
74976,45675,14394839,12,155
82425,44816,12525251,130,154
114010,46062,15038609,120,154
116550,50073,28506403,273,173
135070,46059,14519461,38,155
5711,46382,12748143,396,154
98353,45879,13472085,230,154
91450,44913,13453403,120,154
75968,46701,15457827,33,155
123689,45654,14151827,36,155
94923,45654,14151831,23,155
131720,45654,14151833,16,155
97582,45654,14151835,15,155
112991,45654,14151839,10,155
127298,46062,15038613,110,154
106972,46132,12694755,100,154
18688,44913,13453401,120,154
99643,45675,14394845,10,155
109361,44924,14143077,321,154
21811,44913,13453387,160,154
115693,46183,14527135,61,154
74891,45021,13755507,180,154
88794,45096,13161367,80,154
149709,49473,27643517,135,174
35641,46551,12155091,120,154
123941,47016,15911975,346,154
129005,44760,15914527,52,155
111426,44901,15953361,300,154
112440,45619,12200765,5,155
94610,45434,17404255,140,154
124000,46382,12748141,410,154
95193,44760,15914529,48,155
129567,45715,13014199,130,154
117916,45199,12311563,38,155
71960,45675,14394847,10,155
132552,45455,22423821,90,155
129004,44760,15914539,32,155
74090,46382,12748151,334,154
122342,45073,15058105,56,155
86762,45073,15058103,64,155
86834,45434,17404307,120,154
128559,44760,15914541,27,155
135613,51064,25310719,40,174
135394,44760,15914547,22,155
111811,45077,12289153,170,154
128884,44759,15914609,250,154
128435,44759,15914619,110,154
113510,45715,13014219,100,154
122992,44759,15914621,100,154
103789,44759,15914623,100,154
129368,44759,15914627,80,154
94560,44759,15914629,80,154
82364,44759,15914631,80,154
128725,44759,15914633,60,154
119447,45993,15844615,290,154
64364,45258,18324011,163,154
84218,46022,15504603,230,154
109641,44766,15844163,80,155
111418,46022,15504605,220,154
94163,46574,16240631,190,154
89359,45614,14501509,250,154
109642,44766,15844165,71,155
107402,45455,22423851,86,155
130346,45368,14588479,230,154
128139,45074,15057937,51,155
71923,46417,15039349,220,154
87367,44935,15115665,180,154
130263,44934,14517859,201,154
123705,44822,12516177,320,154
64777,46356,15115601,277,154
68039,45326,14530677,140,154
109818,46631,12166129,11,155
129655,45466,15482651,282,154
130072,45455,22424249,51,155
89156,45749,12754755,32,155
130000,44704,14012157,17,155
72024,44997,15115071,280,154
77548,44622,14496485,58,155
83774,45074,15057941,39,155
130417,44870,12737973,42,155
82170,44906,12270741,16,155
132467,47244,16377477,150,154
83773,44622,14496523,23,155
111830,44870,12737987,32,155
109839,46631,12166149,2,155
129843,46631,12166151,2,155
97448,45831,16302989,144,155
56986,44870,12737989,28,155
124331,45258,18323623,311,154
94720,44901,15953369,281,154
124647,44940,13753935,302,154
128140,44622,14496531,18,155
142322,50515,29093403,230,174
112908,45326,14530687,120,154
130296,46583,15100521,62,155
132939,45172,13422813,42,155
124648,44620,16439511,260,154
132703,50267,24345635,30,174
114461,46853,12961429,66,155
71138,49069,24347483,42,174
56745,45702,14608853,260,154
50788,46895,15068549,33,155
115506,45773,13484157,34,155
86012,46701,15457803,86,155
123930,44976,15419585,177,155
94719,46048,15412921,260,154
132941,45172,13422827,26,155
129825,45969,14480389,52,155
56654,44906,12270715,46,155
86580,45466,15482653,280,154
129841,46583,15100525,54,155
72871,45326,14530679,140,154
63464,44870,12737991,28,155
133424,47065,13490267,120,154
94848,46296,14010057,38,155
133846,45647,13768341,23,155
97334,44996,13748231,270,154
130966,47131,13723663,30,155
71141,46048,15412925,240,154
86581,47197,14570449,360,154
114887,46711,14367831,79,155
52456,45702,14608869,140,154
103380,45702,14608871,61,154
123865,45702,14608873,20,154
57284,45831,16302959,234,155
132704,50228,25278959,26,174
130520,46296,14010075,20,155
130295,46947,14580441,53,155
113965,44902,16305035,470,154
116486,45459,20976681,108,155
117164,44622,14496487,55,155
95038,45059,12273459,16,155
135286,45089,12742427,150,154
57009,45995,14534473,56,155
109874,46583,15100535,42,155
109865,47131,13723677,24,155
57007,45197,12178753,24,155
71528,47132,14633995,380,154
109844,46947,14580451,38,155
108053,44976,15419609,80,155
96040,45054,15146035,171,155
109868,47131,13723665,30,155
128513,45455,22423917,79,155
108054,44906,12270703,62,155
130071,46583,15100529,50,155
83540,44622,14496497,40,155
109816,46631,12166123,17,155
99802,47197,14570455,320,154
73985,45466,15482665,272,154
95725,45172,13422831,21,155
132942,45171,12255873,38,155
132943,45171,12255877,36,155
132944,45171,12255883,26,155
99799,47197,14570447,361,154
71564,46712,14573477,453,154
142226,48720,26245475,122,173
86014,44852,11835801,86,155
131455,45702,14608857,232,154
129919,45140,12056243,100,154
132757,44765,15844115,66,155
73733,46711,14367837,69,155
73802,45466,15482669,260,154
97447,45449,13444363,28,155
141549,49296,25734687,74,174
107444,45255,14465319,260,154
87864,47197,14570445,380,154
90025,49070,26761993,20,174
93383,50228,25278931,158,174
130932,46777,15457659,46,155
109877,46947,14580471,28,155
130847,44620,16439467,374,154
128505,45835,15138407,404,154
132682,45459,20977063,72,155
102681,45647,13768321,92,155
89154,49069,24347485,40,174
109852,47131,13723687,20,155
94558,44906,12270753,13,155
129709,45171,12255903,20,155
81585,44903,12270079,140,154
128514,46777,15457663,28,155
50653,45581,15456941,370,154
132706,49298,27501343,11,174
133845,47041,15040161,37,155
72870,47065,13490275,120,154
63693,44906,12270735,20,155
131456,45702,14608855,240,154
63465,44870,12737997,22,155
109825,46631,12166125,17,155
62036,45089,12742417,200,154
28123,44902,16305087,340,154
94734,45831,16302991,142,155
131458,46048,15412909,320,154
129710,47040,15097209,78,155
114464,45171,12255909,14,155
99330,45995,14534459,72,155
69292,45058,12762669,40,155
56252,47040,15097235,59,155
107425,44622,14496527,19,155
86146,45951,14467225,160,154
89155,49069,24347489,20,174
63462,44868,13486471,40,155
109817,46360,12515891,11,155
114497,49296,25734711,34,174
106897,46306,12283855,100,154
134846,46543,15935259,54,155
83598,44915,15053421,410,154
130432,47170,15912063,253,154
99599,45763,15433665,280,154
130646,46017,15100499,130,154
122640,45328,13756989,63,155
115851,44657,16482921,260,154
77015,47197,14570457,300,154
99106,45451,15830857,148,155
97149,45528,14512325,181,154
66345,44947,15444959,350,154
112694,46306,12283881,60,154
80843,45328,13757007,29,155
106871,47452,15061389,180,154
93415,46919,15914771,370,154
113499,47029,15844277,140,154
123794,45833,16294913,391,154
64910,44965,13463551,260,154
36040,44884,14532201,160,154
107195,46306,12283865,80,154
125812,46306,12283897,20,154
113238,46377,13795085,260,154
95565,46374,14046759,160,154
130716,46251,14047013,361,154
63420,46381,15456601,360,154
145297,50446,26856077,294,174
129649,45881,12964623,120,154
106521,47452,15061397,140,154
134995,44828,12283761,140,154
86442,45451,15830861,132,155
49209,47016,15911983,283,154
130234,45088,14580305,360,154
91329,48476,29705711,989,174
107633,46381,15456607,321,154
82903,45455,22423879,83,155
114669,44657,16482899,302,154
132702,50228,25278951,58,174
82549,44915,15053461,180,154
122927,44916,15145455,380,154
57977,45881,12964601,230,154
110256,47101,13471875,80,154
88405,47169,14643277,160,154
123331,46919,15914783,323,154
134773,47341,16023353,27,155
37021,47132,14634003,240,154
142655,50212,25739023,236,174
130527,45402,15454323,240,154
97197,44593,12283955,60,154
106998,44915,15053467,140,154
129848,44828,12283771,110,154
112857,46374,14046755,192,154
53412,45763,15433675,200,154
130174,46669,15914835,86,155
99163,45957,12260253,100,154
97165,46691,15115329,220,154
94112,46382,12748227,120,154
82754,44593,12283967,0,154
109066,47341,16023349,62,155
14143,45402,15454299,341,154
116374,47452,15061427,60,154
49210,47382,14144773,220,154
130176,46669,15914839,74,155
82509,46712,14573485,360,154
122048,44828,12283775,80,154
134774,44849,12225137,10,155
128259,44620,16439525,224,154
95145,45763,15433685,140,154
118077,47170,15912073,160,154
7993,50584,27883831,350,173
84366,45434,17403891,241,154
96311,45903,12973261,30,155
130684,46669,15914833,88,155
107232,45434,17403909,240,154
85141,46382,12748193,190,154
109068,44849,12225135,13,155
66344,44947,15444955,381,154
63421,46381,15456613,281,154
104930,47394,15482825,340,154
129352,46112,12741437,38,155
93478,45945,12282905,55,155
75078,45328,13757009,28,155
97154,46092,12508183,80,154
51415,46976,14045229,140,154
63782,47001,14537675,170,154
107635,46381,15456623,200,154
109067,47341,16023357,21,155
134778,44849,12225133,13,155
107443,45179,11949761,232,154
85823,49296,25734679,88,174
6671,45402,15454341,180,154
63046,47197,14570451,337,154
87529,47452,15061371,210,154
82542,46712,14573491,340,154
86059,45769,13464335,120,154
131702,46712,14573499,265,154
47038,45622,12502301,280,154
51397,47907,27972457,186,173
74848,44593,12283919,120,154
116647,46976,14045233,140,154
94776,45242,13739281,141,154
57978,45744,11969223,130,154
63783,45444,12280195,100,154
76186,45328,13757019,19,155
57832,45242,13739267,321,154
63706,45444,12280205,0,154
64617,45174,12461979,120,154
93504,45945,12282907,42,155
63048,45251,15806679,142,154
85848,45036,11883781,120,154
143383,50053,24347357,104,174
57279,46730,15057277,390,154
86058,44593,12283921,102,154
69144,45402,15454337,181,154
124320,46258,15517259,220,154
74889,46260,15518213,170,154
115491,45071,13169067,140,154
93614,46258,15517261,220,154
109484,47435,15410973,220,154
63119,45566,12506983,300,154
131876,45455,22423951,77,155
130175,46669,15914847,46,155
107329,44620,16439553,180,154
74409,46260,15518175,313,154
132708,49298,27501337,20,174
104931,45402,15454313,302,154
130683,45825,13867493,74,155
112182,47213,15099679,260,154
90644,49296,25734707,38,174
75328,45021,13755511,160,154
76329,46691,15115337,190,154
86060,45769,13464311,220,154
80656,45957,12260259,60,154
89515,50544,26302455,146,174
128494,44894,12311691,31,155
132835,45957,12260249,110,154
26917,44846,12741213,80,154
93534,46154,12782145,80,154
138068,47404,15919511,120,154
96901,45434,17403845,260,154
104813,45830,16293487,40,155
145301,50053,24347367,73,174
111355,45258,18323393,480,154
128616,46622,15831177,165,155
83026,46623,15437701,88,155
145298,50053,24347369,37,174
109298,45949,16304799,452,154
66488,45037,14484943,140,154
99866,45830,16293385,77,155
111119,46623,15437711,66,155
51312,45409,12282289,100,154
131221,45258,18323543,350,154
71904,45041,12277809,202,154
112140,44766,15844189,34,155
104812,45968,13129867,29,155
66101,46741,16365831,57,155
54058,46846,15843577,260,154
51414,46668,15843459,174,154
127960,45949,16304801,392,154
134089,45073,15058115,44,155
110891,46622,15831181,126,155
76348,47405,15919515,357,154
111441,46846,15843587,220,154
72593,46789,13755093,360,154
141279,48408,27643303,144,173
100938,47404,15919501,269,154
112141,44766,15844195,22,155
90356,50515,29093375,422,174
80808,47305,16270531,60,154
130501,46622,15831183,125,155
128444,45041,12277857,80,154
131118,45041,12277859,80,154
149710,49473,27643575,27,174
132756,44765,15844095,88,155
77149,46828,13741451,26,155
131684,49454,26330089,434,173
114794,45073,15058127,35,155
70591,46808,13173371,140,154
145299,50544,26302451,176,174
100838,47404,15919503,260,154
105070,46462,14035943,62,155
70753,45041,12277817,190,154
124097,46252,14517929,192,154
85229,45975,15901531,420,154
73832,45975,15901545,350,154
99003,46846,15843571,320,154
130516,46296,14010073,25,155
72348,45409,12282307,20,154
128021,47404,15919505,200,154
132933,46068,13936599,34,155
63668,45949,16304809,344,154
10276,50516,27018227,339,173
123096,46846,15843589,200,154
109482,45535,12242401,23,155
62917,45975,15901547,345,154
112139,44766,15844197,19,155
83334,45949,16304813,340,154
111440,46648,13700795,280,154
131220,44756,14029689,160,154
111476,46846,15843591,200,154
103304,47450,15481463,440,156
132932,45073,15058139,26,155
132759,46896,13732099,23,155
147052,50576,27021757,104,173
101054,45975,15901565,280,154
94930,45073,15058143,22,155
131823,47405,15919517,321,154
94713,45073,15058153,20,155
58826,45975,15901523,450,154
73058,44756,14029691,150,154
82065,46846,15843573,320,154
141385,50680,29264753,153,173
83616,46828,13741453,26,155
134661,45383,15120327,22,155
57769,45949,16304819,299,154
127948,47405,15919519,315,154
94931,45073,15058163,11,155
76420,46828,13741461,21,155
143790,48408,27643339,45,173
73754,47419,14638775,321,154
132931,45535,12242427,4,155
75959,47404,15919509,160,154
70509,45041,12277813,200,154
129786,45057,14425741,200,154
56640,47405,15919521,314,154
80594,47405,15919523,287,154
70510,45041,12277807,220,154
124754,45949,16304833,241,154
75957,47405,15919527,260,154
120014,47405,15919529,249,154
84370,45544,12280275,2,155
127581,47405,15919531,195,154
130689,45545,14528619,24,155
100939,47405,15919533,180,154
83618,45535,12242399,26,155
103604,45768,15057459,342,154
140414,48507,23945229,169,173
104815,45455,22423773,102,155
127832,47405,15919535,172,154
89911,50544,26302461,132,174
98556,45455,22423783,100,155
139796,51092,25306113,24,173
110560,45949,16304805,363,154
129885,45949,16304837,220,154
114020,45409,12282301,60,154
130517,46296,14010083,15,155
93107,45409,12282305,40,154
126653,47217,15539105,200,154
63355,44656,16507915,105,155
75958,47405,15919539,120,154
72211,45544,12280237,19,155
101163,50544,26302465,118,174
67018,45949,16304803,390,154
83617,45535,12242415,10,155
107284,47450,15481465,230,156
137957,47407,15483299,46,154
110732,45601,12278213,110,154
73753,46914,14455847,260,154
113492,46622,15831189,102,155
124756,45949,16304851,161,154
96879,45059,12273479,8,155
130639,44971,12514265,130,154
104023,46777,15457657,62,155
77715,44971,12514279,100,154
136764,46777,15457665,13,155
137188,46777,15457667,10,155
137189,46777,15457669,4,155
104708,47564,15457673,39,155
112610,47564,15457677,14,155
87592,47524,15482561,16,155
79132,47218,15539249,369,154
75787,47498,16483053,438,156
55225,45038,14046521,100,154
80084,45793,14024657,29,155
115226,45934,13758121,140,154
88641,45699,12283163,120,154
94797,45469,12248233,30,155
112402,44971,12514285,80,154
77607,45258,18323559,341,154
86989,47515,15485233,80,154
110668,45350,16304507,280,154
52796,45601,12278245,40,154
123297,45793,14024659,23,155
122626,44976,15419633,40,155
59033,46658,14493557,140,154
84480,45670,12281561,81,154
103817,45537,13470643,120,154
110565,44620,16439569,142,154
111218,49883,24348299,106,174
50961,45793,14024665,19,155
89251,46585,15823409,260,154
123106,45349,16298901,240,154
98627,46258,15517217,390,154
98199,45474,14888947,44,155
135291,44657,16482973,170,154
