id,event_id,title
161718,48268,Design Award (VRC/VEXU/VAIC)
161719,48268,Robot Skills Champion (VRC/VEXU)
161720,48268,Judges Award (VRC/VEXU/VAIC/ADC)
163153,48268,Tournament Finalists (VRC/VEXU/VAIC)
163160,48268,Innovate Award (VRC/VEXU/VAIC)
163161,48268,Create Award (VRC/VEXU/VAIC)
164452,48268,Think Award (VRC/VEXU/VAIC)
161361,48182,Tournament Champions (VRC/VEXU/VAIC)
161362,48182,Tournament Finalists (VRC/VEXU/VAIC)
160543,48033,Excellence Award - Middle School (VRC)
160544,48033,Tournament Champions (VRC/VEXU/VAIC)
160545,48033,Design Award (VRC/VEXU/VAIC)
160546,48033,Robot Skills Champion (VRC/VEXU)
160547,48033,Innovate Award (VRC/VEXU/VAIC)
160548,48033,Amaze Award (VRC/VEXU/VAIC)
160549,48033,Build Award (VRC/VEXU/VAIC)
159960,47932,Excellence Award - High School (VRC)
159961,47932,Excellence Award - Middle School (VRC)
159962,47932,Tournament Champions (VRC/VEXU/VAIC)
159963,47932,Division Champions (VIQC/VRC/VEXU)
159964,47932,Division Finalists (VIQC/VRC/VEXU)
159965,47932,Design Award (VRC/VEXU/VAIC)
159966,47932,Robot Skills Champion (VRC/VEXU)
159967,47932,Judges Award (VRC/VEXU/VAIC/ADC)
159968,47932,Amaze Award (VRC/VEXU/VAIC)
159969,47932,Build Award (VRC/VEXU/VAIC)
159970,47932,Create Award (VRC/VEXU/VAIC)
160107,47956,Excellence Award (VIQC)
160108,47956,Teamwork Champion Award (VIQC)
160110,47956,Design Award (VIQC)
160111,47956,Robot Skills Champion (VIQC)
160113,47956,Judges Award (VIQC)
160114,47956,Amaze Award (VIQC)
160115,47956,Build Award (VIQC)
160116,47956,Create Award (VIQC)
162993,48471,Excellence Award (VRC/VEXU/VAIC)
162994,48471,Tournament Champions (VRC/VEXU/VAIC)
162995,48471,Tournament Finalists (VRC/VEXU/VAIC)
162996,48471,Design Award (VRC/VEXU/VAIC)
162997,48471,Robot Skills Champion (VRC/VEXU)
162998,48471,Judges Award (VRC/VEXU/VAIC/ADC)
163002,48471,Sportsmanship Award (VRC/VEXU/VAIC)
164302,48471,Division Finalists (VIQC/VRC/VEXU)
163190,48494,Excellence Award (VIQC)
163191,48494,Teamwork Champion Award (VIQC)
163192,48494,Design Award (VIQC)
163193,48494,Robot Skills Champion (VIQC)
163194,48494,Judges Award (VIQC)
163197,48495,Excellence Award (VIQC)
163198,48495,Teamwork Champion Award (VIQC)
163199,48495,Design Award (VIQC)
163200,48495,Robot Skills Champion (VIQC)
163201,48495,Judges Award (VIQC)
163646,48569,Excellence Award (VRC/VEXU/VAIC)
163647,48569,Tournament Champions (VRC/VEXU/VAIC)
163648,48569,Design Award (VRC/VEXU/VAIC)
163649,48569,Robot Skills Champion (VRC/VEXU)
163650,48569,Judges Award (VRC/VEXU/VAIC/ADC)
160045,47944,Excellence Award (VIQC)
160046,47944,Teamwork Champion Award (VIQC)
160047,47944,Robot Skills Champion (VIQC)
163838,47944,Design Award (VIQC)
163839,47944,Judges Award (VIQC)
160215,47972,Excellence Award (VRC/VEXU/VAIC)
160216,47972,Tournament Champions (VRC/VEXU/VAIC)
160217,47972,Tournament Finalists (VRC/VEXU/VAIC)
160218,47972,Design Award (VRC/VEXU/VAIC)
160219,47972,Robot Skills Champion (VRC/VEXU)
160687,48058,Excellence Award - Middle School (VIQC)
160688,48058,Excellence Award - Elementary School (VIQC)
160689,48058,Teamwork Champion Award (VIQC)
160690,48058,Teamwork 2nd Place  Award (VIQC)
160691,48058,Robot Skills Champion (VIQC)
160692,48058,Robot Skills 2nd Place (VIQC)
160693,48058,Innovate Award (VIQC)
160694,48058,Build Award (VIQC)
162790,48058,Design Award (VIQC)
164570,48744,Excellence Award - High School (VRC)
164572,48744,Tournament Champions (VRC/VEXU/VAIC)
164573,48744,Design Award (VRC/VEXU/VAIC)
164574,48744,Robot Skills Champion (VRC/VEXU)
164575,48744,Judges Award (VRC/VEXU/VAIC/ADC)
164576,48744,Sportsmanship Award (VRC/VEXU/VAIC)
165369,48884,Excellence Award (VIQC)
165370,48884,Teamwork Champion Award (VIQC)
165371,48884,Teamwork 2nd Place  Award (VIQC)
165372,48884,Design Award (VIQC)
165373,48884,Robot Skills Champion (VIQC)
165374,48884,Judges Award (VIQC)
165375,48884,Think Award (VIQC)
165376,48884,Create Award (VIQC)
165752,48963,Excellence Award (VIQC)
165753,48963,Teamwork Champion Award (VIQC)
165754,48963,Teamwork 2nd Place  Award (VIQC)
165755,48963,Design Award (VIQC)
165756,48963,Robot Skills Champion (VIQC)
165757,48963,Judges Award (VIQC)
165731,48939,Teamwork Champion Award (VIQC)
165732,48939,Robot Skills Champion (VIQC)
165733,48939,Judges Award (VIQC)
165740,48939,Design Award (VIQC)
167561,48939,Excellence Award (VIQC)
166188,49038,Excellence Award - High School (VRC)
166189,49038,Tournament Champions (VRC/VEXU/VAIC)
166190,49038,Design Award (VRC/VEXU/VAIC)
166191,49038,Robot Skills Champion (VRC/VEXU)
166192,49038,Judges Award (VRC/VEXU/VAIC/ADC)
166193,49038,Sportsmanship Award (VRC/VEXU/VAIC)
160760,48059,Excellence Award - High School (VRC)
160761,48059,Excellence Award - Middle School (VRC)
160762,48059,Tournament Champions (VRC/VEXU/VAIC)
160763,48059,Robot Skills Champion (VRC/VEXU)
160764,48059,Judges Award (VRC/VEXU/VAIC/ADC)
160906,48088,Excellence Award - Middle School (VRC)
160907,48088,Tournament Champions (VRC/VEXU/VAIC)
160908,48088,Tournament Finalists (VRC/VEXU/VAIC)
160909,48088,Design Award (VRC/VEXU/VAIC)
160910,48088,Robot Skills Champion (VRC/VEXU)
160911,48088,Judges Award (VRC/VEXU/VAIC/ADC)
160912,48088,Innovate Award (VRC/VEXU/VAIC)
166557,49095,Excellence Award (VIQC)
166558,49095,Teamwork Champion Award (VIQC)
166559,49095,Robot Skills Champion (VIQC)
166560,49095,Judges Award (VIQC)
167134,49095,Design Award (VIQC)
166954,49167,Excellence Award (VIQC)
166955,49167,Teamwork Champion Award (VIQC)
166956,49167,Design Award (VIQC)
166957,49167,Robot Skills Champion (VIQC)
166958,49167,Judges Award (VIQC)
166959,49167,Amaze Award (VIQC)
166960,49167,Sportsmanship Award (VIQC)
166911,49161,Excellence Award (VIQC)
166912,49161,Teamwork Champion Award (VIQC)
166913,49161,Design Award (VIQC)
166914,49161,Robot Skills Champion (VIQC)
166915,49161,Judges Award (VIQC)
166916,49161,Amaze Award (VIQC)
166917,49161,Sportsmanship Award (VIQC)
166866,49116,Excellence Award (VIQC)
166867,49116,Teamwork Champion Award (VIQC)
166868,49116,Teamwork 2nd Place  Award (VIQC)
166869,49116,Design Award (VIQC)
166870,49116,Robot Skills Champion (VIQC)
166871,49116,Judges Award (VIQC)
166872,49116,Sportsmanship Award (VIQC)
166873,49116,Energy Award (VIQC)
161474,48238,Excellence Award (VIQC)
161475,48238,Teamwork Champion Award (VIQC)
161476,48238,Design Award (VIQC)
161477,48238,Robot Skills Champion (VIQC)
161478,48238,Judges Award (VIQC)
161479,48238,Innovate Award (VIQC)
161480,48238,Think Award (VIQC)
161481,48238,Amaze Award (VIQC)
161482,48238,Build Award (VIQC)
161483,48238,Create Award (VIQC)
161993,48316,Excellence Award - High School (VRC)
161994,48316,Tournament Champions (VRC/VEXU/VAIC)
161995,48316,Tournament Finalists (VRC/VEXU/VAIC)
161996,48316,Design Award (VRC/VEXU/VAIC)
161997,48316,Robot Skills Champion (VRC/VEXU)
161998,48316,Judges Award (VRC/VEXU/VAIC/ADC)
160603,48045,Tournament Champions (VRC/VEXU/VAIC)
160605,48045,Robot Skills Champion (VRC/VEXU)
160606,48045,Judges Award (VRC/VEXU/VAIC/ADC)
168732,49428,Excellence Award (VRC/VEXU/VAIC)
168733,49428,Tournament Champions (VRC/VEXU/VAIC)
168734,49428,Design Award (VRC/VEXU/VAIC)
168735,49428,Robot Skills Champion (VRC/VEXU)
168736,49428,Judges Award (VRC/VEXU/VAIC/ADC)
169038,49469,Excellence Award (VIQC)
169039,49469,Teamwork Champion Award (VIQC)
169040,49469,Teamwork 2nd Place  Award (VIQC)
169041,49469,Design Award (VIQC)
169042,49469,Robot Skills Champion (VIQC)
169043,49469,Judges Award (VIQC)
167808,49295,Excellence Award (VIQC)
167809,49295,Teamwork Champion Award (VIQC)
167810,49295,Design Award (VIQC)
167811,49295,Robot Skills Champion (VIQC)
167812,49295,Judges Award (VIQC)
169343,49536,Excellence Award (VRC/VEXU/VAIC)
169344,49536,Tournament Champions (VRC/VEXU/VAIC)
169345,49536,Tournament Semifinalists (VRC/VEXU/VAIC)
169346,49536,Robot Skills Champion (VRC/VEXU)
169347,49536,Judges Award (VRC/VEXU/VAIC/ADC)
170186,49536,Design Award (VRC/VEXU/VAIC)
168539,49404,Excellence Award (VRC/VEXU/VAIC)
168540,49404,Tournament Champions (VRC/VEXU/VAIC)
168541,49404,Design Award (VRC/VEXU/VAIC)
168542,49404,Robot Skills Champion (VRC/VEXU)
168543,49404,Judges Award (VRC/VEXU/VAIC/ADC)
169275,49522,Excellence Award (VIQC)
169276,49522,Teamwork Champion Award (VIQC)
169277,49522,Design Award (VIQC)
169437,49522,Robot Skills Champion (VIQC)
169438,49522,Judges Award (VIQC)
163297,48508,Excellence Award (VIQC)
163298,48508,Teamwork Champion Award (VIQC)
163299,48508,Design Award (VIQC)
163300,48508,Robot Skills Champion (VIQC)
163301,48508,Judges Award (VIQC)
164697,48337,Excellence Award (VRC/VEXU/VAIC)
164698,48337,Tournament Champions (VRC/VEXU/VAIC)
164699,48337,Tournament Finalists (VRC/VEXU/VAIC)
164700,48337,Design Award (VRC/VEXU/VAIC)
164701,48337,Robot Skills Champion (VRC/VEXU)
164702,48337,Judges Award (VRC/VEXU/VAIC/ADC)
169717,49602,Teamwork Champion Award (VIQC)
169718,49602,Design Award (VIQC)
169719,49602,Robot Skills Champion (VIQC)
169720,49602,Judges Award (VIQC)
169721,49602,Excellence Award - Middle School (VIQC)
169722,49602,Excellence Award - Elementary School (VIQC)
169746,49605,Teamwork Champion Award (VIQC)
169747,49605,Design Award (VIQC)
169748,49605,Robot Skills Champion (VIQC)
169749,49605,Judges Award (VIQC)
169750,49605,Sportsmanship Award (VIQC)
169751,49605,Volunteer of the Year Award (VIQC)
170929,49605,Excellence Award (VIQC)
170082,49623,Excellence Award - Middle School (VIQC)
170083,49623,Excellence Award - Elementary School (VIQC)
170084,49623,Teamwork Champion Award (VIQC)
170085,49623,Design Award (VIQC)
170086,49623,Robot Skills Champion (VIQC)
170087,49623,Judges Award (VIQC)
170042,49650,Excellence Award (VIQC)
170043,49650,Teamwork Champion Award (VIQC)
170044,49650,Design Award (VIQC)
170045,49650,Robot Skills Champion (VIQC)
170046,49650,Judges Award (VIQC)
161999,48319,Excellence Award - High School (VRC)
162000,48319,Tournament Champions (VRC/VEXU/VAIC)
162001,48319,Tournament Finalists (VRC/VEXU/VAIC)
162002,48319,Design Award (VRC/VEXU/VAIC)
162003,48319,Robot Skills Champion (VRC/VEXU)
162004,48319,Judges Award (VRC/VEXU/VAIC/ADC)
170545,49734,Excellence Award (VRC/VEXU/VAIC)
170546,49734,Tournament Champions (VRC/VEXU/VAIC)
170547,49734,Design Award (VRC/VEXU/VAIC)
170548,49734,Robot Skills Champion (VRC/VEXU)
170549,49734,Judges Award (VRC/VEXU/VAIC/ADC)
164423,48711,Excellence Award (VIQC)
164424,48711,Teamwork Champion Award (VIQC)
164425,48711,Robot Skills Champion (VIQC)
164426,48711,Judges Award (VIQC)
164427,48711,Design Award (VIQC)
163292,48507,Excellence Award - High School (VRC)
163293,48507,Tournament Champions (VRC/VEXU/VAIC)
163294,48507,Design Award (VRC/VEXU/VAIC)
163295,48507,Robot Skills Champion (VRC/VEXU)
163296,48507,Judges Award (VRC/VEXU/VAIC/ADC)
162946,48462,Excellence Award (VRC/VEXU/VAIC)
162947,48462,Tournament Champions (VRC/VEXU/VAIC)
162948,48462,Tournament Finalists (VRC/VEXU/VAIC)
162949,48462,Design Award (VRC/VEXU/VAIC)
162950,48462,Robot Skills Champion (VRC/VEXU)
162951,48462,Robot Skills 2nd Place (VRC/VEXU)
162952,48462,Judges Award (VRC/VEXU/VAIC/ADC)
162953,48462,Think Award (VRC/VEXU/VAIC)
162954,48462,Amaze Award (VRC/VEXU/VAIC)
162955,48462,Build Award (VRC/VEXU/VAIC)
160329,47988,Excellence Award - Middle School (VRC)
162956,48462,Create Award (VRC/VEXU/VAIC)
166486,48462,Innovate Award (VRC/VEXU/VAIC)
160959,48099,Teamwork Champion Award (VIQC)
160961,48099,Robot Skills Champion (VIQC)
163549,48547,Teamwork Champion Award (VIQC)
163550,48547,Robot Skills Champion (VIQC)
165142,48839,Division Champions (VIQC/VRC/VEXU)
165143,48839,Excellence Award (VIQC)
165144,48839,Design Award (VIQC)
165145,48839,Robot Skills Champion (VIQC)
165146,48839,Judges Award (VIQC)
166458,49074,Excellence Award (VRC/VEXU/VAIC)
166459,49074,Tournament Champions (VRC/VEXU/VAIC)
166460,49074,Design Award (VRC/VEXU/VAIC)
166461,49074,Robot Skills Champion (VRC/VEXU)
171073,49074,Judges Award (VRC/VEXU/VAIC/ADC)
164242,48678,Teamwork Champion Award (VIQC)
164243,48678,Robot Skills Champion (VIQC)
166326,49057,Excellence Award (VRC/VEXU/VAIC)
166327,49057,Tournament Champions (VRC/VEXU/VAIC)
166328,49057,Tournament Finalists (VRC/VEXU/VAIC)
166329,49057,Design Award (VRC/VEXU/VAIC)
166330,49057,Robot Skills Champion (VRC/VEXU)
166331,49057,Robot Skills 2nd Place (VRC/VEXU)
166332,49057,Robot Skills 3rd Place (VRC/VEXU)
166333,49057,Judges Award (VRC/VEXU/VAIC/ADC)
164461,48717,Excellence Award (VIQC)
164462,48717,Teamwork Champion Award (VIQC)
164463,48717,Design Award (VIQC)
164464,48717,Robot Skills Champion (VIQC)
164465,48717,Judges Award (VIQC)
164466,48717,Innovate Award (VIQC)
164467,48717,Think Award (VIQC)
164468,48717,Amaze Award (VIQC)
164469,48717,Build Award (VIQC)
164470,48717,Create Award (VIQC)
164471,48717,Sportsmanship Award (VIQC)
164472,48717,Energy Award (VIQC)
164473,48717,Inspire Award (VIQC)
165100,48833,Excellence Award (VIQC)
165101,48833,Teamwork Champion Award (VIQC)
165102,48833,Design Award (VIQC)
165103,48833,Robot Skills Champion (VIQC)
165104,48833,Judges Award (VIQC)
165105,48833,Innovate Award (VIQC)
165106,48833,Think Award (VIQC)
165107,48833,Amaze Award (VIQC)
165108,48833,Build Award (VIQC)
165109,48833,Create Award (VIQC)
165110,48833,Sportsmanship Award (VIQC)
164586,48746,Tournament Champions (VRC/VEXU/VAIC)
164587,48746,Design Award (VRC/VEXU/VAIC)
164588,48746,Robot Skills Champion (VRC/VEXU)
164589,48746,Judges Award (VRC/VEXU/VAIC/ADC)
164590,48746,Sportsmanship Award (VRC/VEXU/VAIC)
164633,48746,Excellence Award (VRC/VEXU/VAIC)
167617,49266,Excellence Award - High School (VRC)
167618,49266,Tournament Champions (VRC/VEXU/VAIC)
167619,49266,Design Award (VRC/VEXU/VAIC)
167620,49266,Robot Skills Champion (VRC/VEXU)
167621,49266,Judges Award (VRC/VEXU/VAIC/ADC)
167431,49232,Excellence Award (VRC/VEXU/VAIC)
167432,49232,Tournament Champions (VRC/VEXU/VAIC)
167433,49232,Design Award (VRC/VEXU/VAIC)
167434,49232,Robot Skills Champion (VRC/VEXU)
167435,49232,Judges Award (VRC/VEXU/VAIC/ADC)
167254,49214,Excellence Award (VIQC)
167255,49214,Teamwork Champion Award (VIQC)
167256,49214,Design Award (VIQC)
167257,49214,Robot Skills Champion (VIQC)
167258,49214,Judges Award (VIQC)
167259,49214,Innovate Award (VIQC)
167260,49214,Think Award (VIQC)
167261,49214,Build Award (VIQC)
167262,49214,Energy Award (VIQC)
167184,49203,Tournament Champions (VRC/VEXU/VAIC)
167186,49203,Robot Skills Champion (VRC/VEXU)
167188,49203,Amaze Award (VRC/VEXU/VAIC)
167189,49203,Build Award (VRC/VEXU/VAIC)
167190,49203,Sportsmanship Award (VRC/VEXU/VAIC)
169638,49203,Judges Award (VRC/VEXU/VAIC/ADC)
169652,49203,Excellence Award (VRC/VEXU/VAIC)
169653,49203,Design Award (VRC/VEXU/VAIC)
166930,49164,Excellence Award - Elementary School (VIQC)
166931,49164,Teamwork Champion Award (VIQC)
166932,49164,Teamwork 2nd Place  Award (VIQC)
166933,49164,Design Award (VIQC)
166934,49164,Robot Skills Champion (VIQC)
166935,49164,Judges Award (VIQC)
166936,49164,Amaze Award (VIQC)
166937,49164,Build Award (VIQC)
166938,49164,Sportsmanship Award (VIQC)
166939,49164,Inspire Award (VIQC)
167469,49238,Tournament Champions (VRC/VEXU/VAIC)
167470,49238,Robot Skills Champion (VRC/VEXU)
169125,49493,Excellence Award - Elementary School (VIQC)
169126,49493,Teamwork Champion Award (VIQC)
169127,49493,Design Award (VIQC)
169128,49493,Robot Skills Champion (VIQC)
169129,49493,Judges Award (VIQC)
169357,49539,Teamwork Champion Award (VIQC)
169358,49539,Teamwork 2nd Place  Award (VIQC)
169359,49539,Teamwork 3rd Place Award (VIQC)
169360,49539,Robot Skills Champion (VIQC)
169361,49539,Robot Skills 2nd Place (VIQC)
169362,49539,Robot Skills 3rd Place (VIQC)
167643,49271,Excellence Award (VRC/VEXU/VAIC)
167644,49271,Tournament Champions (VRC/VEXU/VAIC)
167645,49271,Tournament Finalists (VRC/VEXU/VAIC)
167646,49271,Design Award (VRC/VEXU/VAIC)
167647,49271,Robot Skills Champion (VRC/VEXU)
169130,49494,Excellence Award - Middle School (VIQC)
169131,49494,Teamwork Champion Award (VIQC)
169132,49494,Design Award (VIQC)
169133,49494,Robot Skills Champion (VIQC)
169134,49494,Judges Award (VIQC)
169983,49643,Excellence Award - High School (VRC)
169984,49643,Excellence Award - Middle School (VRC)
169985,49643,Tournament Champions (VRC/VEXU/VAIC)
169986,49643,Tournament Finalists (VRC/VEXU/VAIC)
169987,49643,Design Award (VRC/VEXU/VAIC)
169988,49643,Robot Skills Champion (VRC/VEXU)
169989,49643,Judges Award (VRC/VEXU/VAIC/ADC)
162023,48321,Excellence Award - Middle School (VRC)
162024,48321,Tournament Champions (VRC/VEXU/VAIC)
162025,48321,Design Award (VRC/VEXU/VAIC)
162026,48321,Robot Skills Champion (VRC/VEXU)
162027,48321,Innovate Award (VRC/VEXU/VAIC)
162028,48321,Amaze Award (VRC/VEXU/VAIC)
162029,48321,Build Award (VRC/VEXU/VAIC)
169695,49601,Excellence Award (VRC/VEXU/VAIC)
169696,49601,Tournament Champions (VRC/VEXU/VAIC)
169697,49601,Tournament Finalists (VRC/VEXU/VAIC)
169698,49601,Design Award (VRC/VEXU/VAIC)
169699,49601,Robot Skills Champion (VRC/VEXU)
169700,49601,Robot Skills 2nd Place (VRC/VEXU)
169701,49601,Robot Skills 3rd Place (VRC/VEXU)
169702,49601,Judges Award (VRC/VEXU/VAIC/ADC)
169703,49601,Innovate Award (VRC/VEXU/VAIC)
169704,49601,Think Award (VRC/VEXU/VAIC)
169705,49601,Amaze Award (VRC/VEXU/VAIC)
169706,49601,Build Award (VRC/VEXU/VAIC)
169707,49601,Create Award (VRC/VEXU/VAIC)
169708,49601,Sportsmanship Award (VRC/VEXU/VAIC)
169709,49601,Inspire Award (VRC/VEXU/VAIC)
161861,48293,Teamwork Champion Award (VIQC)
161862,48293,Design Award (VIQC)
161863,48293,Robot Skills Champion (VIQC)
161864,48293,Judges Award (VIQC)
161869,48293,Teamwork 2nd Place  Award (VIQC)
161870,48293,Robot Skills 2nd Place (VIQC)
161873,48293,Innovate Award (VIQC)
161874,48293,Build Award (VIQC)
162021,48293,Excellence Award (VIQC)
169654,49588,Excellence Award (VRC/VEXU/VAIC)
169655,49588,Tournament Champions (VRC/VEXU/VAIC)
169656,49588,Design Award (VRC/VEXU/VAIC)
169657,49588,Robot Skills Champion (VRC/VEXU)
169658,49588,Judges Award (VRC/VEXU/VAIC/ADC)
163547,48546,Teamwork Champion Award (VIQC)
163548,48546,Robot Skills Champion (VIQC)
161049,48123,Excellence Award (VRC/VEXU/VAIC)
161050,48123,Tournament Champions (VRC/VEXU/VAIC)
161051,48123,Tournament Finalists (VRC/VEXU/VAIC)
161052,48123,Design Award (VRC/VEXU/VAIC)
161053,48123,Robot Skills Champion (VRC/VEXU)
161054,48123,Robot Skills 2nd Place (VRC/VEXU)
161055,48123,Judges Award (VRC/VEXU/VAIC/ADC)
161056,48123,Amaze Award (VRC/VEXU/VAIC)
160733,47814,Excellence Award (VRC/VEXU/VAIC)
160734,47814,Tournament Champions (VRC/VEXU/VAIC)
160735,47814,Design Award (VRC/VEXU/VAIC)
160736,47814,Robot Skills Champion (VRC/VEXU)
160737,47814,Judges Award (VRC/VEXU/VAIC/ADC)
161041,48122,Excellence Award (VRC/VEXU/VAIC)
161042,48122,Tournament Champions (VRC/VEXU/VAIC)
161043,48122,Tournament Finalists (VRC/VEXU/VAIC)
161044,48122,Design Award (VRC/VEXU/VAIC)
161045,48122,Robot Skills Champion (VRC/VEXU)
161046,48122,Robot Skills 2nd Place (VRC/VEXU)
161047,48122,Judges Award (VRC/VEXU/VAIC/ADC)
161048,48122,Amaze Award (VRC/VEXU/VAIC)
168442,49382,Excellence Award (VRC/VEXU/VAIC)
168443,49382,Tournament Champions (VRC/VEXU/VAIC)
168444,49382,Design Award (VRC/VEXU/VAIC)
168445,49382,Robot Skills Champion (VRC/VEXU)
168446,49382,Innovate Award (VRC/VEXU/VAIC)
168447,49382,Think Award (VRC/VEXU/VAIC)
168448,49382,Amaze Award (VRC/VEXU/VAIC)
168449,49382,Build Award (VRC/VEXU/VAIC)
168450,49382,Create Award (VRC/VEXU/VAIC)
168451,49382,Volunteer of the Year Award (VRC/VEXU/VAIC)
170958,49382,Judges Award (VRC/VEXU/VAIC/ADC)
163553,48549,Tournament Champions (VRC/VEXU/VAIC)
162073,48326,Teamwork Champion Award (VIQC)
162074,48326,Teamwork 2nd Place  Award (VIQC)
162075,48326,Teamwork 3rd Place Award (VIQC)
162076,48326,Robot Skills Champion (VIQC)
162077,48326,Robot Skills 2nd Place (VIQC)
162078,48326,Robot Skills 3rd Place (VIQC)
168452,49383,Excellence Award (VRC/VEXU/VAIC)
168453,49383,Tournament Champions (VRC/VEXU/VAIC)
168454,49383,Tournament Finalists (VRC/VEXU/VAIC)
168455,49383,Design Award (VRC/VEXU/VAIC)
168456,49383,Robot Skills Champion (VRC/VEXU)
168457,49383,Innovate Award (VRC/VEXU/VAIC)
168458,49383,Think Award (VRC/VEXU/VAIC)
168459,49383,Amaze Award (VRC/VEXU/VAIC)
168460,49383,Build Award (VRC/VEXU/VAIC)
168461,49383,Create Award (VRC/VEXU/VAIC)
170959,49383,Judges Award (VRC/VEXU/VAIC/ADC)
169624,49584,Excellence Award - High School (VRC)
169625,49584,Excellence Award - Middle School (VRC)
169626,49584,Tournament Champions (VRC/VEXU/VAIC)
169627,49584,Tournament Finalists (VRC/VEXU/VAIC)
169628,49584,Design Award (VRC/VEXU/VAIC)
169629,49584,Robot Skills Champion (VRC/VEXU)
169630,49584,Judges Award (VRC/VEXU/VAIC/ADC)
169631,49584,Innovate Award (VRC/VEXU/VAIC)
169632,49584,Think Award (VRC/VEXU/VAIC)
169633,49584,Amaze Award (VRC/VEXU/VAIC)
169634,49584,Build Award (VRC/VEXU/VAIC)
169635,49584,Create Award (VRC/VEXU/VAIC)
169636,49584,Sportsmanship Award (VRC/VEXU/VAIC)
169637,49584,Energy Award (VRC/VEXU/VAIC)
160221,47975,Excellence Award - Elementary School (VIQC)
160222,47975,Teamwork Champion Award (VIQC)
160225,47975,Design Award (VIQC)
160226,47975,Judges Award (VIQC)
160231,47975,Sportsmanship Award (VIQC)
160286,47975,Robot Skills Champion (VIQC)
160233,47976,Teamwork Champion Award (VIQC)
160234,47976,Design Award (VIQC)
160235,47976,Judges Award (VIQC)
160236,47976,Sportsmanship Award (VIQC)
160237,47976,Excellence Award - Middle School (VIQC)
160287,47976,Robot Skills Champion (VIQC)
160418,48006,Teamwork Champion Award (VIQC)
160419,48006,Judges Award (VIQC)
160420,48006,Sportsmanship Award (VIQC)
160438,48006,Robot Skills Champion (VIQC)
162652,48422,Teamwork Champion Award (VIQC)
162653,48422,Teamwork 2nd Place  Award (VIQC)
162654,48422,Teamwork 3rd Place Award (VIQC)
162655,48422,Teamwork 4th Place Award (VIQC)
162656,48422,Teamwork 5th Place Award (VIQC)
162657,48422,Robot Skills Champion (VIQC)
162658,48422,Robot Skills 2nd Place (VIQC)
163711,48584,Excellence Award - High School (VRC)
163712,48584,Excellence Award - Middle School (VRC)
163713,48584,Tournament Champions (VRC/VEXU/VAIC)
163714,48584,Design Award (VRC/VEXU/VAIC)
163715,48584,Robot Skills Champion (VRC/VEXU)
163716,48584,Judges Award (VRC/VEXU/VAIC/ADC)
163717,48584,Tournament Finalists (VRC/VEXU/VAIC)
163759,48595,Excellence Award (VRC/VEXU/VAIC)
163760,48595,Tournament Champions (VRC/VEXU/VAIC)
163761,48595,Tournament Finalists (VRC/VEXU/VAIC)
163762,48595,Design Award (VRC/VEXU/VAIC)
163763,48595,Robot Skills Champion (VRC/VEXU)
163764,48595,Judges Award (VRC/VEXU/VAIC/ADC)
163865,48608,Excellence Award (VIQC)
163866,48608,Teamwork Champion Award (VIQC)
163867,48608,Design Award (VIQC)
163868,48608,Robot Skills Champion (VIQC)
163869,48608,Judges Award (VIQC)
163870,48608,Sportsmanship Award (VIQC)
163859,48607,Excellence Award (VIQC)
163860,48607,Teamwork Champion Award (VIQC)
163861,48607,Design Award (VIQC)
163862,48607,Robot Skills Champion (VIQC)
163863,48607,Judges Award (VIQC)
163864,48607,Sportsmanship Award (VIQC)
163920,48617,Excellence Award (VRC/VEXU/VAIC)
163921,48617,Tournament Champions (VRC/VEXU/VAIC)
163922,48617,Design Award (VRC/VEXU/VAIC)
163923,48617,Robot Skills Champion (VRC/VEXU)
163924,48617,Judges Award (VRC/VEXU/VAIC/ADC)
164653,48753,Excellence Award - High School (VRC)
164654,48753,Excellence Award - Middle School (VRC)
164655,48753,Tournament Champions (VRC/VEXU/VAIC)
164656,48753,Tournament Finalists (VRC/VEXU/VAIC)
164657,48753,Design Award (VRC/VEXU/VAIC)
164658,48753,Robot Skills Champion (VRC/VEXU)
164659,48753,Judges Award (VRC/VEXU/VAIC/ADC)
164660,48753,Innovate Award (VRC/VEXU/VAIC)
164661,48753,Think Award (VRC/VEXU/VAIC)
164662,48753,Amaze Award (VRC/VEXU/VAIC)
164663,48753,Create Award (VRC/VEXU/VAIC)
164664,48753,Sportsmanship Award (VRC/VEXU/VAIC)
164665,48753,Inspire Award (VRC/VEXU/VAIC)
165021,48821,Excellence Award (VIQC)
165024,48821,Design Award (VIQC)
165028,48821,Robot Skills Champion (VIQC)
165029,48821,Judges Award (VIQC)
161258,48155,Excellence Award (VRC/VEXU/VAIC)
161259,48155,Tournament Champions (VRC/VEXU/VAIC)
161261,48155,Design Award (VRC/VEXU/VAIC)
161262,48155,Robot Skills Champion (VRC/VEXU)
161877,48294,Tournament Champions (VRC/VEXU/VAIC)
161878,48294,Tournament Finalists (VRC/VEXU/VAIC)
161879,48294,Design Award (VRC/VEXU/VAIC)
161880,48294,Robot Skills Champion (VRC/VEXU)
161881,48294,Robot Skills 2nd Place (VRC/VEXU)
161882,48294,Judges Award (VRC/VEXU/VAIC/ADC)
161883,48294,Innovate Award (VRC/VEXU/VAIC)
161884,48294,Build Award (VRC/VEXU/VAIC)
166448,48294,Excellence Award - Middle School (VRC)
166449,48294,Excellence Award - High School (VRC)
